country_name,car_maker_name,car_segment_name,car_type_name,energy,code_age,body_style,total_vehicles
Turkey,FIAT,Bravo,Bravo,DIES,11 years and older,BERLINE,2.0066111690367623
Turkey,FIAT,Bravo,Bravo,DIES,11 years and older,BERLINE,9.109782011617986
Turkey,FIAT,Bravo,Bravo,DIES,11 years and older,BERLINE,4.518405725165023
Turkey,FIAT,Bravo,Bravo,DIES,11 years and older,BERLINE,5.758674684927691
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.000000969025514
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,15.271109682897652
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,5.216704874380151
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0817142876497012
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0184948939851006
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,14.786985050112962
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.904056872891958
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0270638132511625
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,84.08678666727212
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.399950548239233
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,1997.7854900522595
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,8.137789799053463
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,425.09533279713025
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.5371618546547876
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,5.485483478279206
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,5693.745629666923
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.586455806790111
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,8.382533448792167
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,49.82371376906665
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.1910311579475907
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,10.47428633698657
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.148815988394393
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0617268019860453
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,6.969933667445972
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.881750451485309
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,10.430745060009574
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3853.8457272092123
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.5967971543284563
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,9.019966590889496
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3.913185594526843
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0846831454742842
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.657946529545921
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.32352869559004
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,47.3986183888362
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,225.8473303339384
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.000003583447116
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3.2118743760624313
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,8.167326885449109
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,73.07023328495046
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.003575638209713
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,7.412945572556065
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,12.46911330208916
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,53.726692527517514
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3.3774059376978123
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.1122633828802395
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,222.57132617704968
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,4.3565379441154395
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0001731931213116
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,5.6537705331395856
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,4554.370112030125
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3.2533198876663754
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,4.713404196010251
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.220554121547493
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,5.0195608962896845
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,4.131720257128401
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,169.9302901536469
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,12.920825550959842
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,6.901055745963599
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.50272760064844
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,719.2311774633296
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.996167980200907
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0196561327322393
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,4.178323443856157
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,54.05031850325736
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0358091472940827
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,5.470054223600353
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.2287602970980585
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,47.04883051508842
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.000514968685217
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.013169270011138
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,136.28089525682594
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0060385913007948
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.3632665295730986
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.4583798895094255
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.008808377844456
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,24.746455738727832
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.7297897723148243
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,6.944217469128755
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,5.890217818020682
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,11.612389487327748
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,45.98337429004467
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0046542582120006
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3.616909657237708
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,53.962597089568696
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.415719933854044
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.5111756412648423
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,31.541280926438848
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.0172790449490217
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.1233977984216006
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,14.6693760244605
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.026376102846414
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,10.948322939403713
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.2414943923699724
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.1004878133309
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3.7472639647183046
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,3.268465224324851
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,12.396839582037646
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.726565389468652
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,42.03673351693402
Turkey,DACIA,Lodgy,Lodgy,DIES,6 to 10 years old,MONOSPACE,2.4127638811112035
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,42.97896128299227
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,31.458901150566152
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,4.099319700579606
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,235.44883913692158
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,396.3632218259382
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0002619308030556
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,535.2428160060246
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,122.3889496597765
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,196.41124640847445
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.619306529971962
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0189326585830103
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,4.807740847340608
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.870035840919694
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.076980202455473
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,6.156994952166568
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.15869681329208
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.006411423459693
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.154105166450766
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.032972656749773
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.597846737924686
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,8.364661141798866
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,464.0113123935797
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.4899898024539064
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,20.772268873650148
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0056215527796457
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,35.51792845557795
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,23.662757465376743
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.1036000073229144
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,117.12110529194648
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.4917737981394783
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,6.290274990375131
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,11.946517403838074
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,13.33602217074973
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,40.654315063368045
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.211764943035608
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,3.6850895559336743
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,8.253947790305046
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0078785021827845
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,4.455497381392217
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,281.1885004088742
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.9728102372163354
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0782981318059277
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,8.529546166133429
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2565.1951939321752
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,4.925097406219009
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,4.911485164502353
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.810686634743949
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0061720325618277
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,1143.5114777060896
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.672655350936797
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,1719.7173969153764
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,29.740524337129386
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,10.116656770142635
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,1075.051882464724
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,550.4936130386947
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.000291447635029
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,14.055550635959726
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,3.8865202294164964
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,6.138797040398451
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,33.17694687175698
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.959823408456381
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,710.4686383577484
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.033066828532752
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,4.1164731546981805
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,42.67302530031807
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0020274466448775
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,5.893502610793632
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.5971114998480394
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,6.0772107687040045
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,45.33176212983702
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,9.789350826377005
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.056979240353855
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,22.20318039498275
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,12.593108263127966
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.00900827271897
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.2778337795172092
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,171.07648671958918
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0234786646766563
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.1552931115844176
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,3.425457016709036
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.507096179446549
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.86295532819955
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0042921988401305
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,41.349611987401026
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,3.089426784172531
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,4.677094706056033
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.2070826472774927
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.390109526152473
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,3.076047037230704
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,6.961973742703133
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,20.328422838764425
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,3.3225671148167994
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,565.4091480477798
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,1907.0467496180886
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,9.972397579479768
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0004796305807453
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,13328.472583796833
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,3.0690288012363784
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.0081208161232746
Turkey,KIA,Cee'd,Cee'd,DIES,11 years and older,BERLINE,2.6363563525540994
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.1269864004322043
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,41.58634799207445
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.452557123705204
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,5.572184258948892
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.20330474409814
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,33.36736438256129
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,6.045750542738369
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,12.935105498603658
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,33.84086682528904
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,11.407366377061287
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.5483554260644303
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,10502.492800212403
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.22418165099123
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.6447615902740313
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,30.069541030876664
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,8.90744100288527
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.4321095302391393
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.8443171885219654
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.304075288833864
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.53718533310824
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,17.992398826422015
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.757355679023943
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,1671.2209090389335
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,23.227666089143842
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.0000958068576
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,6.384844507219174
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,129.40565176809903
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,30.470249597897745
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,4.12662175772293
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.077012717847469
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,118.74400966402632
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,6.098965956402999
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.1727729054301568
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.134279903385911
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.0375677033739583
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,50.91942258418551
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,29.50204504271289
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.314077834798107
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.109634505068425
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.8942549935079573
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.8357346735094495
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.002633107945251
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,9.372642982917744
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,1087.242677888807
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,9.52087258055961
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,4.084999593183967
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.189865466495741
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,4.34871578125086
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,18.234481900423045
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,5.034270282667705
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.5116966424707465
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.4222434033109983
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.7553043359852296
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.458062924396156
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,138.88127159074452
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,11.857477015780766
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,62.206458515389286
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.5899642331712567
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,337.79583650356545
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,830.2278692335474
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,10.183037142296813
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2753.599894937819
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,22.86125417409812
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.00411726348211
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,415.53693209451194
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.4755359177490828
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,14.239594511244352
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.0655309922360727
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,12.46991275279882
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,6.3550356255281155
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,263.2744290004636
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,3.025043439473363
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,159.92027771083983
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,13.701807195316695
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,688.2451510448824
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.036819341030844
Turkey,AUDI,A3,A3 Sportback,DIES,11 years and older,BERLINE,2.0032424038397902
